#,Date,"Abs Pres, kPa (LGR S/N: 1094066, SEN S/N: 1094066)","Temp, °C (LGR S/N: 1094066, SEN S/N: 1094066)","Abs Pres Barom., kPa (LGR S/N: 21132118, SEN S/N: 21132118)",Sensor_Depth
6717,1/24/2024 9:00,109.501,14.517,102.965,0.667
6718,1/24/2024 9:15,109.484,14.517,103.011,0.661
6719,1/24/2024 9:30,109.501,14.517,103.044,0.659
6720,1/24/2024 9:45,109.484,14.517,103.08,0.654
6721,1/24/2024 10:00,109.519,14.517,103.132,0.652
6722,1/24/2024 10:15,109.484,14.517,103.143,0.647
6723,1/24/2024 10:30,109.501,14.517,103.186,0.645
6724,1/24/2024 10:45,109.467,14.517,103.201,0.64
6725,1/24/2024 11:00,109.467,14.517,103.176,0.642
6726,1/24/2024 11:15,109.433,14.517,103.186,0.638
6727,1/24/2024 11:30,109.416,14.517,103.172,0.637
6728,1/24/2024 11:45,109.382,14.517,103.131,0.638
6729,1/24/2024 12:00,109.348,14.517,103.104,0.637
6730,1/24/2024 12:15,109.331,14.517,103.073,0.639
6731,1/24/2024 12:30,109.263,14.517,103.032,0.636
6732,1/24/2024 12:45,109.245,14.517,103.031,0.634
6733,1/24/2024 13:00,109.245,14.517,102.992,0.638
6734,1/24/2024 13:15,109.228,14.517,102.975,0.638
6735,1/24/2024 13:30,109.211,14.517,102.986,0.635
6736,1/24/2024 13:45,109.177,14.517,102.959,0.635
6737,1/24/2024 14:00,109.16,14.517,102.931,0.636
6738,1/24/2024 14:15,109.143,14.517,102.895,0.638
6739,1/24/2024 14:30,109.143,14.517,102.909,0.636
6740,1/24/2024 14:45,109.109,14.517,102.92,0.632
6741,1/24/2024 15:00,109.143,14.517,102.879,0.639
6742,1/24/2024 15:15,109.109,14.517,102.892,0.635
6743,1/24/2024 15:30,109.126,14.517,102.854,0.64
6744,1/24/2024 15:45,109.126,14.517,102.838,0.642
6745,1/24/2024 16:00,109.109,14.517,102.811,0.643
6746,1/24/2024 16:15,109.092,14.517,102.784,0.644
6747,1/24/2024 16:30,109.075,14.517,102.736,0.647
6748,1/24/2024 16:45,109.058,14.517,102.729,0.646
6749,1/24/2024 17:00,109.058,14.517,102.737,0.645
6750,1/24/2024 17:15,109.058,14.517,102.722,0.647
6751,1/24/2024 17:30,109.058,14.517,102.696,0.649
6752,1/24/2024 17:45,109.075,14.517,102.673,0.654
6753,1/24/2024 18:00,109.058,14.517,102.691,0.65
6754,1/24/2024 18:15,109.075,14.517,102.713,0.649
6755,1/24/2024 18:30,109.075,14.517,102.698,0.651
6756,1/24/2024 18:45,109.075,14.517,102.694,0.651
6757,1/24/2024 19:00,109.092,14.517,102.701,0.652
6758,1/24/2024 19:15,109.092,14.517,102.708,0.652
6759,1/24/2024 19:30,109.109,14.517,102.726,0.652
6760,1/24/2024 19:45,109.092,14.517,102.74,0.648
6761,1/24/2024 20:00,109.109,14.517,102.714,0.653
6762,1/24/2024 20:15,109.092,14.517,102.706,0.652
6763,1/24/2024 20:30,109.092,14.517,102.702,0.652
6764,1/24/2024 20:45,109.092,14.517,102.691,0.653
6765,1/24/2024 21:00,109.075,14.517,102.687,0.652
6766,1/24/2024 21:15,109.075,14.517,102.683,0.652
6767,1/24/2024 21:30,109.072,14.421,102.699,0.651
6768,1/24/2024 21:45,109.058,14.517,102.668,0.652
6769,1/24/2024 22:00,109.037,14.421,102.66,0.651
6770,1/24/2024 22:15,109.041,14.517,102.638,0.654
6771,1/24/2024 22:30,109.037,14.421,102.635,0.653
6772,1/24/2024 22:45,109.02,14.421,102.591,0.656
6773,1/24/2024 23:00,108.986,14.421,102.591,0.653
6774,1/24/2024 23:15,108.969,14.421,102.565,0.654
6775,1/24/2024 23:30,108.969,14.421,102.573,0.653
6776,1/24/2024 23:45,108.952,14.421,102.556,0.653
6777,1/25/2024 0:00,108.935,14.421,102.533,0.653
6778,1/25/2024 0:15,108.901,14.421,102.529,0.65
6779,1/25/2024 0:30,108.901,14.421,102.507,0.653
6780,1/25/2024 0:45,108.884,14.421,102.507,0.651
6781,1/25/2024 1:00,108.901,14.421,102.5,0.653
6782,1/25/2024 1:15,108.85,14.421,102.467,0.652
6783,1/25/2024 1:30,108.833,14.421,102.441,0.652
6784,1/25/2024 1:45,108.85,14.421,102.437,0.655
6785,1/25/2024 2:00,108.833,14.421,102.463,0.65
6786,1/25/2024 2:15,108.816,14.421,102.437,0.651
6787,1/25/2024 2:30,108.816,14.421,102.441,0.651
6788,1/25/2024 2:45,108.816,14.421,102.419,0.653
6789,1/25/2024 3:00,108.799,14.421,102.423,0.651
6790,1/25/2024 3:15,108.799,14.421,102.423,0.651
6791,1/25/2024 3:30,108.781,14.421,102.401,0.651
6792,1/25/2024 3:45,108.799,14.421,102.397,0.653
6793,1/25/2024 4:00,108.781,14.421,102.393,0.652
6794,1/25/2024 4:15,108.764,14.421,102.37,0.653
6795,1/25/2024 4:30,108.747,14.421,102.348,0.653
6796,1/25/2024 4:45,108.747,14.421,102.379,0.65
6797,1/25/2024 5:00,108.764,14.421,102.372,0.652
6798,1/25/2024 5:15,108.764,14.421,102.376,0.652
6799,1/25/2024 5:30,108.764,14.421,102.392,0.65
6800,1/25/2024 5:45,108.764,14.421,102.392,0.65
6801,1/25/2024 6:00,108.764,14.421,102.403,0.649
6802,1/25/2024 6:15,108.764,14.421,102.38,0.652
6803,1/25/2024 6:30,108.764,14.421,102.403,0.649
6804,1/25/2024 6:45,108.764,14.421,102.374,0.652
6805,1/25/2024 7:00,108.764,14.421,102.407,0.649
6806,1/25/2024 7:15,108.764,14.421,102.385,0.651
6807,1/25/2024 7:30,108.781,14.421,102.418,0.65
6808,1/25/2024 7:45,108.781,14.421,102.411,0.65
6809,1/25/2024 8:00,108.781,14.421,102.43,0.648
6810,1/25/2024 8:15,108.781,14.421,102.416,0.65
6811,1/25/2024 8:30,108.747,14.421,102.41,0.647
6812,1/25/2024 8:45,108.764,14.421,102.437,0.646
6813,1/25/2024 9:00,108.764,14.421,102.416,0.648
6814,1/25/2024 9:15,108.764,14.421,102.475,0.642
6815,1/25/2024 9:30,108.799,14.421,102.497,0.643
6816,1/25/2024 9:45,108.799,14.421,102.512,0.642
6817,1/25/2024 10:00,108.799,14.421,102.494,0.644
6818,1/25/2024 10:15,108.799,14.421,102.49,0.644
6819,1/25/2024 10:30,108.781,14.421,102.501,0.641
6820,1/25/2024 10:45,108.764,14.421,102.495,0.64
6821,1/25/2024 11:00,108.747,14.421,102.49,0.639
6822,1/25/2024 11:15,108.73,14.421,102.464,0.64
6823,1/25/2024 11:30,108.696,14.421,102.454,0.637
6824,1/25/2024 11:45,108.679,14.421,102.44,0.637
6825,1/25/2024 12:00,108.662,14.421,102.421,0.637
6826,1/25/2024 12:15,108.645,14.421,102.391,0.638
6827,1/25/2024 12:30,108.594,14.421,102.369,0.635
6828,1/25/2024 12:45,108.594,14.421,102.328,0.64
6829,1/25/2024 13:00,108.56,14.421,102.296,0.639
6830,1/25/2024 13:15,108.56,14.421,102.293,0.64
6831,1/25/2024 13:30,108.526,14.421,102.291,0.636
6832,1/25/2024 13:45,108.491,14.421,102.295,0.632
6833,1/25/2024 14:00,108.474,14.421,102.272,0.633
6834,1/25/2024 14:15,108.457,14.421,102.238,0.635
6835,1/25/2024 14:30,108.457,14.421,102.228,0.636
6836,1/25/2024 14:45,108.457,14.421,102.204,0.638
6837,1/25/2024 15:00,108.474,14.421,102.196,0.641
6838,1/25/2024 15:15,108.44,14.421,102.171,0.64
6839,1/25/2024 15:30,108.44,14.421,102.165,0.641
6840,1/25/2024 15:45,108.457,14.421,102.166,0.642
6841,1/25/2024 16:00,108.457,14.421,102.184,0.64
6842,1/25/2024 16:15,108.474,14.421,102.199,0.641
6843,1/25/2024 16:30,108.474,14.421,102.162,0.644
6844,1/25/2024 16:45,108.474,14.421,102.173,0.643
6845,1/25/2024 17:00,108.457,14.421,102.173,0.641
6846,1/25/2024 17:15,108.474,14.421,102.166,0.644
6847,1/25/2024 17:30,108.474,14.421,102.17,0.643
6848,1/25/2024 17:45,108.491,14.421,102.17,0.645
6849,1/25/2024 18:00,108.491,14.421,102.203,0.642
6850,1/25/2024 18:15,108.491,14.421,102.192,0.643
6851,1/25/2024 18:30,108.488,14.325,102.195,0.642
6852,1/25/2024 18:45,108.522,14.325,102.195,0.646
6853,1/25/2024 19:00,108.526,14.421,102.192,0.647
6854,1/25/2024 19:15,108.543,14.421,102.203,0.647
6855,1/25/2024 19:30,108.539,14.325,102.217,0.645
6856,1/25/2024 19:45,108.556,14.325,102.221,0.647
6857,1/25/2024 20:00,108.539,14.325,102.21,0.646
6858,1/25/2024 20:15,108.539,14.325,102.217,0.645
6859,1/25/2024 20:30,108.556,14.325,102.199,0.649
6860,1/25/2024 20:45,108.556,14.325,102.206,0.648
6861,1/25/2024 21:00,108.556,14.325,102.191,0.65
6862,1/25/2024 21:15,108.556,14.325,102.217,0.647
6863,1/25/2024 21:30,108.556,14.325,102.195,0.649
6864,1/25/2024 21:45,108.556,14.325,102.188,0.65
6865,1/25/2024 22:00,108.522,14.325,102.18,0.647
6866,1/25/2024 22:15,108.522,14.325,102.176,0.648
6867,1/25/2024 22:30,108.522,14.325,102.168,0.649
6868,1/25/2024 22:45,108.539,14.325,102.16,0.651
6869,1/25/2024 23:00,108.522,14.325,102.157,0.65
6870,1/25/2024 23:15,108.488,14.325,102.172,0.645
6871,1/25/2024 23:30,108.471,14.325,102.109,0.649
6872,1/25/2024 23:45,108.42,14.325,102.08,0.647
6873,1/26/2024 0:00,108.386,14.325,102.025,0.649
6874,1/26/2024 0:15,108.369,14.325,102.025,0.648
6875,1/26/2024 0:30,108.369,14.325,102.014,0.649
6876,1/26/2024 0:45,108.335,14.325,101.984,0.648
6877,1/26/2024 1:00,108.318,14.325,101.966,0.648
6878,1/26/2024 1:15,108.283,14.325,101.944,0.647
6879,1/26/2024 1:30,108.283,14.325,101.937,0.648
6880,1/26/2024 1:45,108.283,14.325,101.923,0.649
6881,1/26/2024 2:00,108.249,14.325,101.923,0.646
6882,1/26/2024 2:15,108.232,14.325,101.904,0.646
6883,1/26/2024 2:30,108.249,14.325,101.904,0.648
6884,1/26/2024 2:45,108.249,14.325,101.908,0.647
6885,1/26/2024 3:00,108.232,14.325,101.893,0.647
6886,1/26/2024 3:15,108.215,14.325,101.886,0.646
6887,1/26/2024 3:30,108.198,14.325,101.857,0.647
6888,1/26/2024 3:45,108.181,14.325,101.868,0.644
6889,1/26/2024 4:00,108.164,14.325,101.831,0.646
6890,1/26/2024 4:15,108.181,14.325,101.846,0.647
6891,1/26/2024 4:30,108.164,14.325,101.835,0.646
6892,1/26/2024 4:45,108.164,14.325,101.846,0.645
6893,1/26/2024 5:00,108.181,14.325,101.849,0.646
6894,1/26/2024 5:15,108.181,14.325,101.871,0.644
6895,1/26/2024 5:30,108.198,14.325,101.856,0.647
6896,1/26/2024 5:45,108.232,14.325,101.893,0.647
6897,1/26/2024 6:00,108.249,14.325,101.911,0.647
6898,1/26/2024 6:15,108.249,14.325,101.926,0.645
6899,1/26/2024 6:30,108.301,14.325,101.955,0.648
6900,1/26/2024 6:45,108.335,14.325,101.973,0.649
6901,1/26/2024 7:00,108.352,14.325,101.995,0.649
6902,1/26/2024 7:15,108.369,14.325,102.025,0.648
6903,1/26/2024 7:30,108.352,14.325,102.029,0.645
6904,1/26/2024 7:45,108.352,14.325,102.04,0.644
6905,1/26/2024 8:00,108.403,14.325,102.051,0.648
6906,1/26/2024 8:15,108.386,14.325,102.059,0.646
6907,1/26/2024 8:30,108.403,14.325,102.077,0.646
6908,1/26/2024 8:45,108.386,14.325,102.092,0.642
6909,1/26/2024 9:00,108.386,14.325,102.105,0.641
6910,1/26/2024 9:15,108.386,14.325,102.111,0.641
6911,1/26/2024 9:30,108.403,14.325,102.11,0.642
6912,1/26/2024 9:45,108.386,14.325,102.136,0.638
6913,1/26/2024 10:00,108.403,14.325,102.162,0.637
6914,1/26/2024 10:15,108.403,14.325,102.156,0.638
6915,1/26/2024 10:30,108.386,14.325,102.144,0.637
6916,1/26/2024 10:45,108.369,14.325,102.125,0.637
6917,1/26/2024 11:00,108.352,14.325,102.109,0.637
6918,1/26/2024 11:15,108.318,14.325,102.104,0.634
6919,1/26/2024 11:30,108.283,14.325,102.079,0.633
6920,1/26/2024 11:45,108.283,14.325,102.016,0.64
6921,1/26/2024 12:00,108.215,14.325,101.975,0.637
6922,1/26/2024 12:15,108.181,14.325,101.973,0.634
6923,1/26/2024 12:30,108.13,14.325,101.915,0.634
6924,1/26/2024 12:45,108.113,14.325,101.904,0.634
6925,1/26/2024 13:00,108.096,14.325,101.877,0.635
6926,1/26/2024 13:15,108.062,14.325,101.85,0.634
6927,1/26/2024 13:30,108.062,14.325,101.827,0.636
6928,1/26/2024 13:45,108.028,14.325,101.813,0.634
6929,1/26/2024 14:00,107.994,14.325,101.777,0.635
6930,1/26/2024 14:15,107.994,14.325,101.756,0.637
6931,1/26/2024 14:30,107.976,14.325,101.747,0.636
6932,1/26/2024 14:45,107.942,14.325,101.707,0.636
6933,1/26/2024 15:00,107.925,14.325,101.71,0.634
6934,1/26/2024 15:15,107.925,14.325,101.703,0.635
6935,1/26/2024 15:30,107.942,14.325,101.664,0.641
6936,1/26/2024 15:45,107.942,14.325,101.694,0.638
6937,1/26/2024 16:00,107.942,14.325,101.706,0.637
6938,1/26/2024 16:15,107.959,14.325,101.701,0.639
6939,1/26/2024 16:30,107.959,14.325,101.726,0.636
6940,1/26/2024 16:45,107.976,14.325,101.732,0.637
6941,1/26/2024 17:00,107.994,14.325,101.702,0.642
6942,1/26/2024 17:15,108.028,14.325,101.743,0.642
6943,1/26/2024 17:30,108.028,14.325,101.747,0.641
6944,1/26/2024 17:45,108.045,14.325,101.75,0.643
6945,1/26/2024 18:00,108.062,14.325,101.759,0.643
6946,1/26/2024 18:15,108.096,14.325,101.772,0.646
6947,1/26/2024 18:30,108.113,14.325,101.772,0.647
6948,1/26/2024 18:45,108.113,14.325,101.764,0.648
6949,1/26/2024 19:00,108.113,14.325,101.749,0.65
6950,1/26/2024 19:15,108.113,14.325,101.756,0.649
6951,1/26/2024 19:30,108.113,14.325,101.751,0.649
6952,1/26/2024 19:45,108.13,14.325,101.75,0.651
6953,1/26/2024 20:00,108.113,14.325,101.742,0.65
6954,1/26/2024 20:15,108.13,14.325,101.734,0.653
6955,1/26/2024 20:30,108.147,14.325,101.747,0.653
6956,1/26/2024 20:45,108.13,14.325,101.761,0.65
6957,1/26/2024 21:00,108.164,14.325,101.764,0.653
6958,1/26/2024 21:15,108.164,14.325,101.759,0.654
6959,1/26/2024 21:30,108.181,14.325,101.793,0.652
6960,1/26/2024 21:45,108.232,14.325,101.828,0.654
6961,1/26/2024 22:00,108.232,14.325,101.856,0.651
6962,1/26/2024 22:15,108.215,14.325,101.854,0.649
6963,1/26/2024 22:30,108.215,14.325,101.852,0.65
6964,1/26/2024 22:45,108.215,14.325,101.819,0.653
6965,1/26/2024 23:00,108.198,14.325,101.815,0.652
6966,1/26/2024 23:15,108.215,14.325,101.798,0.655
6967,1/26/2024 23:30,108.198,14.325,101.817,0.651
6968,1/26/2024 23:45,108.198,14.325,101.811,0.652
6969,1/27/2024 0:00,108.215,14.325,101.834,0.651
6970,1/27/2024 0:15,108.215,14.325,101.847,0.65
6971,1/27/2024 0:30,108.181,14.325,101.808,0.651
6972,1/27/2024 0:45,108.181,14.325,101.784,0.653
6973,1/27/2024 1:00,108.181,14.325,101.773,0.654
6974,1/27/2024 1:15,108.198,14.325,101.773,0.656
6975,1/27/2024 1:30,108.198,14.325,101.763,0.657
6976,1/27/2024 1:45,108.198,14.325,101.779,0.655
6977,1/27/2024 2:00,108.215,14.325,101.799,0.655
6978,1/27/2024 2:15,108.232,14.325,101.812,0.655
6979,1/27/2024 2:30,108.215,14.325,101.798,0.655
6980,1/27/2024 2:45,108.232,14.325,101.822,0.654
6981,1/27/2024 3:00,108.249,14.325,101.806,0.658
6982,1/27/2024 3:15,108.215,14.325,101.786,0.656
6983,1/27/2024 3:30,108.232,14.325,101.792,0.657
6984,1/27/2024 3:45,108.232,14.325,101.787,0.658
6985,1/27/2024 4:00,108.249,14.325,101.795,0.659
6986,1/27/2024 4:15,108.232,14.325,101.796,0.657
6987,1/27/2024 4:30,108.249,14.325,101.786,0.66
6988,1/27/2024 4:45,108.232,14.325,101.782,0.658
6989,1/27/2024 5:00,108.249,14.325,101.804,0.658
6990,1/27/2024 5:15,108.232,14.325,101.81,0.656
6991,1/27/2024 5:30,108.266,14.325,101.822,0.658
6992,1/27/2024 5:45,108.283,14.325,101.828,0.659
6993,1/27/2024 6:00,108.283,14.325,101.823,0.659
6994,1/27/2024 6:15,108.301,14.325,101.814,0.662
6995,1/27/2024 6:30,108.301,14.325,101.826,0.661
6996,1/27/2024 6:45,108.318,14.325,101.826,0.663
6997,1/27/2024 7:00,108.318,14.325,101.821,0.663
6998,1/27/2024 7:15,108.352,14.325,101.854,0.663
6999,1/27/2024 7:30,108.335,14.325,101.848,0.662
7000,1/27/2024 7:45,108.369,14.325,101.87,0.663
7001,1/27/2024 8:00,108.386,14.325,101.915,0.661
7002,1/27/2024 8:15,108.386,14.325,101.949,0.657
7003,1/27/2024 8:30,108.403,14.325,102.005,0.653
7004,1/27/2024 8:45,108.437,14.325,102.04,0.653
7005,1/27/2024 9:00,108.454,14.325,102.071,0.652
7006,1/27/2024 9:15,108.437,14.325,102.06,0.651
7007,1/27/2024 9:30,108.42,14.325,102.051,0.65
7008,1/27/2024 9:45,108.42,14.325,102.06,0.649
7009,1/27/2024 10:00,108.437,14.325,102.099,0.647
7010,1/27/2024 10:15,108.437,14.325,102.093,0.648
7011,1/27/2024 10:30,108.437,14.325,102.1,0.647
7012,1/27/2024 10:45,108.42,14.325,102.117,0.643
7013,1/27/2024 11:00,108.42,14.325,102.109,0.644
7014,1/27/2024 11:15,108.437,14.325,102.128,0.644
7015,1/27/2024 11:30,108.454,14.325,102.15,0.643
7016,1/27/2024 11:45,108.42,14.325,102.133,0.642
7017,1/27/2024 12:00,108.42,14.325,102.136,0.641
7018,1/27/2024 12:15,108.386,14.325,102.122,0.639
7019,1/27/2024 12:30,108.386,14.325,102.147,0.637
7020,1/27/2024 12:45,108.369,14.325,102.159,0.634
7021,1/27/2024 13:00,108.318,14.325,102.085,0.636
7022,1/27/2024 13:15,108.283,14.325,102.036,0.638
7023,1/27/2024 13:30,108.266,14.325,102.056,0.634
7024,1/27/2024 13:45,108.232,14.325,102.017,0.634
7025,1/27/2024 14:00,108.215,14.325,102.029,0.631
7026,1/27/2024 14:15,108.181,14.325,101.982,0.633
7027,1/27/2024 14:30,108.164,14.325,101.995,0.63
7028,1/27/2024 14:45,108.164,14.325,101.949,0.634
7029,1/27/2024 15:00,108.147,14.325,101.872,0.641
7030,1/27/2024 15:15,108.13,14.325,101.835,0.643
7031,1/27/2024 15:30,108.113,14.325,101.805,0.644
7032,1/27/2024 15:45,108.13,14.325,101.846,0.641
7033,1/27/2024 16:00,108.113,14.325,101.823,0.642
7034,1/27/2024 16:15,108.113,14.325,101.793,0.645
7035,1/27/2024 16:30,108.079,14.325,101.741,0.647
7036,1/27/2024 16:45,108.079,14.325,101.723,0.649
7037,1/27/2024 17:00,108.113,14.325,101.74,0.651
7038,1/27/2024 17:15,108.096,14.325,101.746,0.648
7039,1/27/2024 17:30,108.096,14.325,101.718,0.651
7040,1/27/2024 17:45,108.079,14.325,101.695,0.652
7041,1/27/2024 18:00,108.113,14.325,101.72,0.653
7042,1/27/2024 18:15,108.113,14.325,101.744,0.65
7043,1/27/2024 18:30,108.13,14.325,101.764,0.65
7044,1/27/2024 18:45,108.147,14.325,101.76,0.652
7045,1/27/2024 19:00,108.113,14.325,101.74,0.651
7046,1/27/2024 19:15,108.096,14.325,101.716,0.651
7047,1/27/2024 19:30,108.079,14.325,101.685,0.653
7048,1/27/2024 19:45,108.062,14.325,101.643,0.655
7049,1/27/2024 20:00,108.062,14.325,101.66,0.653
7050,1/27/2024 20:15,108.028,14.325,101.629,0.653
7051,1/27/2024 20:30,108.011,14.325,101.598,0.655
7052,1/27/2024 20:45,108.011,14.325,101.6,0.654
7053,1/27/2024 21:00,107.976,14.325,101.554,0.656
7054,1/27/2024 21:15,107.942,14.325,101.518,0.656
7055,1/27/2024 21:30,107.942,14.325,101.486,0.659
7056,1/27/2024 21:45,107.874,14.325,101.454,0.655
7057,1/27/2024 22:00,107.874,14.325,101.449,0.656
7058,1/27/2024 22:15,107.857,14.325,101.412,0.658
7059,1/27/2024 22:30,107.84,14.325,101.389,0.658
7060,1/27/2024 22:45,107.789,14.325,101.378,0.654
7061,1/27/2024 23:00,107.738,14.325,101.328,0.654
7062,1/27/2024 23:15,107.687,14.325,101.262,0.656
7063,1/27/2024 23:30,107.67,14.325,101.246,0.656
7064,1/27/2024 23:45,107.635,14.325,101.208,0.656
7065,1/28/2024 0:00,107.601,14.325,101.159,0.658
7066,1/28/2024 0:15,107.533,14.325,101.104,0.656
7067,1/28/2024 0:30,107.465,14.325,101.065,0.653
7068,1/28/2024 0:45,107.448,14.325,101.015,0.657
7069,1/28/2024 1:00,107.397,14.325,100.965,0.657
7070,1/28/2024 1:15,107.346,14.325,100.943,0.654
7071,1/28/2024 1:30,107.329,14.325,100.915,0.655
7072,1/28/2024 1:45,107.277,14.325,100.876,0.653
7073,1/28/2024 2:00,107.26,14.325,100.852,0.654
7074,1/28/2024 2:15,107.226,14.325,100.84,0.652
7075,1/28/2024 2:30,107.209,14.325,100.794,0.655
7076,1/28/2024 2:45,107.192,14.325,100.799,0.653
7077,1/28/2024 3:00,107.141,14.325,100.747,0.653
7078,1/28/2024 3:15,107.107,14.325,100.721,0.652
7079,1/28/2024 3:30,107.09,14.325,100.713,0.651
7080,1/28/2024 3:45,107.039,14.325,100.7,0.647
7081,1/28/2024 4:00,107.005,14.325,100.637,0.65
7082,1/28/2024 4:15,106.953,14.325,100.606,0.648
7083,1/28/2024 4:30,106.936,14.325,100.603,0.646
7084,1/28/2024 4:45,106.923,14.421,100.578,0.648
7085,1/28/2024 5:00,106.919,14.325,100.586,0.646
7086,1/28/2024 5:15,106.906,14.421,100.56,0.648
7087,1/28/2024 5:30,106.868,14.325,100.538,0.646
7088,1/28/2024 5:45,106.837,14.421,100.536,0.643
7089,1/28/2024 6:00,106.837,14.421,100.518,0.645
7090,1/28/2024 6:15,106.837,14.421,100.53,0.644
7091,1/28/2024 6:30,106.769,14.421,100.486,0.641
7092,1/28/2024 6:45,106.786,14.421,100.468,0.645
7093,1/28/2024 7:00,106.837,14.421,100.523,0.645
7094,1/28/2024 7:15,106.837,14.421,100.516,0.645
7095,1/28/2024 7:30,106.854,14.421,100.55,0.643
7096,1/28/2024 7:45,106.837,14.421,100.547,0.642
7097,1/28/2024 8:00,106.854,14.421,100.58,0.64
7098,1/28/2024 8:15,106.837,14.421,100.561,0.641
7099,1/28/2024 8:30,106.786,14.421,100.533,0.638
7100,1/28/2024 8:45,106.786,14.421,100.565,0.635
7101,1/28/2024 9:00,106.769,14.421,100.549,0.635
7102,1/28/2024 9:15,106.769,14.421,100.562,0.634
7103,1/28/2024 9:30,106.752,14.421,100.531,0.635
7104,1/28/2024 9:45,106.752,14.421,100.504,0.638
7105,1/28/2024 10:00,106.701,14.421,100.459,0.637
7106,1/28/2024 10:15,106.718,14.421,100.445,0.64
7107,1/28/2024 10:30,106.701,14.421,100.441,0.639
7108,1/28/2024 10:45,106.701,14.421,100.422,0.641
7109,1/28/2024 11:00,106.633,14.421,100.404,0.636
7110,1/28/2024 11:15,106.633,14.421,100.457,0.63
7111,1/28/2024 11:30,106.616,14.421,100.436,0.631
7112,1/28/2024 11:45,106.599,14.421,100.369,0.636
7113,1/28/2024 12:00,106.582,14.421,100.381,0.633
7114,1/28/2024 12:15,106.548,14.421,100.34,0.634
7115,1/28/2024 12:30,106.514,14.421,100.34,0.63
7116,1/28/2024 12:45,106.514,14.421,100.306,0.634
7117,1/28/2024 13:00,106.462,14.421,100.304,0.629
7118,1/28/2024 13:15,106.462,14.421,100.267,0.632
7119,1/28/2024 13:30,106.428,14.421,100.231,0.633
7120,1/28/2024 13:45,106.411,14.421,100.249,0.629
7121,1/28/2024 14:00,106.411,14.421,100.213,0.633
7122,1/28/2024 14:15,106.428,14.421,100.238,0.632
7123,1/28/2024 14:30,106.445,14.421,100.249,0.632
7124,1/28/2024 14:45,106.445,14.421,100.262,0.631
7125,1/28/2024 15:00,106.428,14.421,100.252,0.63
7126,1/28/2024 15:15,106.496,14.421,100.245,0.638
7127,1/28/2024 15:30,106.514,14.421,100.242,0.64
7128,1/28/2024 15:45,106.531,14.421,100.211,0.645
7129,1/28/2024 16:00,106.565,14.421,100.23,0.647
7130,1/28/2024 16:15,106.582,14.421,100.282,0.643
7131,1/28/2024 16:30,106.616,14.421,100.262,0.649
7132,1/28/2024 16:45,106.701,14.421,100.307,0.653
7133,1/28/2024 17:00,106.735,14.421,100.337,0.653
7134,1/28/2024 17:15,106.769,14.421,100.354,0.655
7135,1/28/2024 17:30,106.803,14.421,100.368,0.657
7136,1/28/2024 17:45,106.803,14.421,100.375,0.656
7137,1/28/2024 18:00,106.854,14.421,100.394,0.659
7138,1/28/2024 18:15,106.854,14.421,100.401,0.659
7139,1/28/2024 18:30,106.871,14.421,100.418,0.659
7140,1/28/2024 18:45,106.871,14.421,100.424,0.658
7141,1/28/2024 19:00,106.889,14.421,100.425,0.66
7142,1/28/2024 19:15,106.906,14.421,100.409,0.663
7143,1/28/2024 19:30,106.906,14.421,100.448,0.659
7144,1/28/2024 19:45,106.889,14.421,100.426,0.66
7145,1/28/2024 20:00,106.906,14.421,100.433,0.661
7146,1/28/2024 20:15,106.906,14.421,100.406,0.663
7147,1/28/2024 20:30,106.906,14.421,100.412,0.663
7148,1/28/2024 20:45,106.923,14.421,100.435,0.662
7149,1/28/2024 21:00,106.957,14.421,100.429,0.666
7150,1/28/2024 21:15,106.957,14.421,100.429,0.666
7151,1/28/2024 21:30,106.94,14.421,100.435,0.664
7152,1/28/2024 21:45,106.974,14.421,100.462,0.665
7153,1/28/2024 22:00,106.991,14.421,100.468,0.666
7154,1/28/2024 22:15,106.991,14.421,100.456,0.667
7155,1/28/2024 22:30,106.991,14.421,100.467,0.666
7156,1/28/2024 22:45,107.008,14.421,100.477,0.667
7157,1/28/2024 23:00,107.008,14.421,100.466,0.668
7158,1/28/2024 23:15,107.008,14.421,100.471,0.667
7159,1/28/2024 23:30,107.025,14.421,100.476,0.668
7160,1/28/2024 23:45,107.008,14.421,100.458,0.669
7161,1/29/2024 0:00,107.025,14.421,100.474,0.669
7162,1/29/2024 0:15,107.025,14.421,100.467,0.669
7163,1/29/2024 0:30,107.042,14.421,100.455,0.672
7164,1/29/2024 0:45,107.042,14.421,100.449,0.673
7165,1/29/2024 1:00,107.042,14.421,100.437,0.674
7166,1/29/2024 1:15,107.059,14.421,100.448,0.675
7167,1/29/2024 1:30,107.059,14.421,100.448,0.675
7168,1/29/2024 1:45,107.076,14.421,100.453,0.676
7169,1/29/2024 2:00,107.059,14.421,100.44,0.676
7170,1/29/2024 2:15,107.093,14.421,100.484,0.675
7171,1/29/2024 2:30,107.093,14.421,100.49,0.674
7172,1/29/2024 2:45,107.093,14.421,100.515,0.671
7173,1/29/2024 3:00,107.11,14.421,100.516,0.673
